id,name,source
per_lm_alllm.cov_q5_tot,Coverage of unemployment benefits and ALMP in richest quintile (% of population),World Development Indicators
per_lm_alllm.cov_q5_urb,Coverage in 5th quintile (richest) (%) - All Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_gini_rur,Gini inequality index reduction (%) -  All Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_gini_tot,Gini inequality index reduction (%) -  All Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_gini_urb,Gini inequality index reduction (%) -  All Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_p0_ep_tot,Poverty Headcount reduction (%) -  All Labor Market  -extreme poor (<$2.15 a day),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_p0_rur,Poverty Headcount reduction (%) -  All Labor Market  -1st quintile (poorest) -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_p0_tot,Poverty Headcount reduction (%) -  All Labor Market  -1st quintile (poorest),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_p0_urb,Poverty Headcount reduction (%) -  All Labor Market  - 1st quintile (poorest) -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_p1_ep_tot,Poverty Gap reduction (%) -  All Labor Market  -extreme poor (<$2.15 a day),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_p1_rur,Poverty Gap reduction (%) -  All Labor Market  -1st quintile (poorest) -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_p1_tot,Poverty Gap reduction (%) -  All Labor Market  -1st quintile (poorest),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_alllm_p1_urb,Poverty Gap reduction (%) -  All Labor Market  - 1st quintile (poorest) -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_ep_preT_tot,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Passive Labor Market  (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_ep_tot,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_pop_preT_tot,Adequacy of benefits (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_pop_rur,Adequacy of benefits (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_pop_tot,Adequacy of benefits (%) - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_pop_urb,Adequacy of benefits (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q1_preT_tot,Adequacy of benefits in 1st quintile (poorest) (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q1_rur,Adequacy of benefits in 1st quintile (poorest) (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q1_tot,Adequacy of benefits in 1st quintile (poorest) (%) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q1_urb,Adequacy of benefits in 1st quintile (poorest) (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q2_preT_tot,Adequacy of benefits in 2nd quintile (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q2_rur,Adequacy of benefits in 2nd quintile (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q2_tot,Adequacy of benefits in 2nd quintile (%) - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q2_urb,Adequacy of benefits in 2nd quintile (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q3_preT_tot,Adequacy of benefits in 3rd quintile (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q3_rur,Adequacy of benefits in 3rd quintile (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q3_tot,Adequacy of benefits in 3rd quintile (%) - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q3_urb,Adequacy of benefits in 3rd quintile (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q4_preT_tot,Adequacy of benefits in 4th quintile (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q4_rur,Adequacy of benefits in 4th quintile (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q4_tot,Adequacy of benefits in 4th quintile (%) - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q4_urb,Adequacy of benefits in 4th quintile (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q5_preT_tot,Adequacy of benefits in 5th quintile (richest) (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q5_rur,Adequacy of benefits in 5th quintile (richest) (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q5_tot,Adequacy of benefits in 5th quintile (richest) (%) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.adq_q5_urb,Adequacy of benefits in 5th quintile (richest) (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_ep_preT_tot,Average per capita transfer held by extreme poor (<$2.15 a day) - Passive Labor Market  (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_ep_tot,Average per capita transfer held by extreme poor (<$2.15 a day) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_pop_preT_tot,Average per capita transfer - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_pop_rur,Average per capita transfer - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_pop_tot,Average per capita transfer - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_pop_urb,Average per capita transfer - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q1_preT_tot,Average per capita transfer held by 1st quintile (poorest) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q1_rur,Average per capita transfer held by 1st quintile (poorest) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q1_tot,Average per capita transfer held by 1st quintile (poorest) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q1_urb,Average per capita transfer held by 1st quintile (poorest) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q2_preT_tot,Average per capita transfer held by 2nd quintile - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q2_rur,Average per capita transfer held by 2nd quintile - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q2_tot,Average per capita transfer held by 2nd quintile - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q2_urb,Average per capita transfer held by 2nd quintile - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q3_preT_tot,Average per capita transfer held by 3rd quintile - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q3_rur,Average per capita transfer held by 3rd quintile - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q3_tot,Average per capita transfer held by 3rd quintile - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q3_urb,Average per capita transfer held by 3rd quintile - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q4_preT_tot,Average per capita transfer held by 4th quintile - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q4_rur,Average per capita transfer held by 4th quintile - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q4_tot,Average per capita transfer held by 4th quintile - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q4_urb,Average per capita transfer held by 4th quintile - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q5_preT_tot,Average per capita transfer held by 5th quintile (richest) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q5_rur,Average per capita transfer held by 5th quintile (richest) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q5_tot,Average per capita transfer held by 5th quintile (richest) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.avt_q5_urb,Average per capita transfer held by 5th quintile (richest) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_ep_preT_tot,Benefits incidence in extreme poor (<$2.15 a day) (%) - Passive Labor Market  (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_ep_tot,Benefits incidence in extreme poor (<$2.15 a day) (%) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q1_preT_tot,Benefits incidence in 1st quintile (poorest) (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q1_rur,Benefits incidence in 1st quintile (poorest) (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q1_tot,Benefits incidence in 1st quintile (poorest) (%) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q1_urb,Benefits incidence in 1st quintile (poorest) (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q2_preT_tot,Benefits incidence in 2nd quintile (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q2_rur,Benefits incidence in 2nd quintile (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q2_tot,Benefits incidence in 2nd quintile (%) - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q2_urb,Benefits incidence in 2nd quintile (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q3_preT_tot,Benefits incidence in 3rd quintile (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q3_rur,Benefits incidence in 3rd quintile (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q3_tot,Benefits incidence in 3rd quintile (%) - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q3_urb,Benefits incidence in 3rd quintile (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q4_preT_tot,Benefits incidence in 4th quintile (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q4_rur,Benefits incidence in 4th quintile (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q4_tot,Benefits incidence in 4th quintile (%) - Passive Labor Market ,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q4_urb,Benefits incidence in 4th quintile (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q5_preT_tot,Benefits incidence in 5th quintile (richest) (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q5_rur,Benefits incidence in 5th quintile (richest) (%) - Passive Labor Market -rural,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q5_tot,Benefits incidence in 5th quintile (richest) (%) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.ben_q5_urb,Benefits incidence in 5th quintile (richest) (%) - Passive Labor Market -urban,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.bry_ep_preT_tot,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - Passive Labor Market  (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.bry_ep_tot,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - Passive Labor Market,The Atlas of Social Protection: Indicators of Resilience and Equity
per_lm_pa.bry_q1_preT_tot,Beneficiary incidence in 1st quintile (poorest) (%) - Passive Labor Market (preT),The Atlas of Social Protection: Indicators of Resilience and Equity
